,Ticker,Representative,Transaction,Amount,House,Range,Date,OpenPrice,previous_seven_days,OpenPricePrevSevenDays,next_seven_days,OpenPriceNextSevenDays,next_day,OpenPriceNextDay,next_2_day,OpenPriceNextDay2,next_3_day,OpenPriceNextDay3,next_4_day,OpenPriceNextDay4,next_5_day,OpenPriceNextDay5,next_6_day,OpenPriceNextDay6,next_7_day,OpenPriceNextDay7,next_seven_days_spy,OpenPriceNextSevenDays_spy,Stock_purchase_to_day1_perent_change,Stock_day1_to_day2_perent_change,Stock_day2_to_day3_perent_change,Stock_day3_to_day4_perent_change,Stock_day4_to_day5_perent_change,Stock_day5_to_day6_perent_change,Stock_day6_to_day7_perent_change,SPY_change_purchase_to_7_day
788,ENVA,Bill Hagerty,Sale,15001,Senate,"$15,001 - $50,000",12/29/21,41.1,12/22/21,39.59,1/5/22,41.82,12/30/21,41.07,12/31/21,40.24,1/1/22,41.07,1/2/22,40.59,1/3/22,41.34,1/4/22,41.69,1/5/22,41.82,1/4/22,479.22,-0.000729927,-0.020209399,0.020626243,-0.011687363,0.018477458,0.008466376,0.003118254,-0.018931611
789,BKEP,Bill Hagerty,Sale,15001,Senate,"$15,001 - $50,000",12/29/21,3.35,12/22/21,3.27,1/5/22,3.27,12/30/21,3.31,12/31/21,3.26,1/1/22,3.31,1/2/22,3.25,1/3/22,3.3,1/4/22,3.29,1/5/22,3.27,1/4/22,479.22,-0.011940299,-0.01510574,0.015337423,-0.018126888,0.015384615,-0.003030303,-0.006079027,-0.018931611
790,CLDT,Bill Hagerty,Sale,1001,Senate,"$1,001 - $15,000",12/29/21,13.54,12/22/21,13.39,1/5/22,13.78,12/30/21,13.6,12/31/21,13.72,1/1/22,13.6,1/2/22,13.66,1/3/22,13.9,1/4/22,13.72,1/5/22,13.78,1/4/22,479.22,0.004431315,0.008823529,-0.008746356,0.004411765,0.017569546,-0.01294964,0.004373178,-0.018931611
791,RNR,Bill Hagerty,Sale,250001,Senate,"$250,001 - $500,000",12/28/21,168.82,12/21/21,165.92,1/4/22,168.36,12/29/21,171.1,12/30/21,173.41,12/31/21,169.32,1/1/22,167.72,1/2/22,169.89,1/3/22,169.89,1/4/22,168.36,1/3/22,476.3,0.013505509,0.013500877,-0.023585722,-0.009449563,0.01293823,0,-0.009005827,-0.020576907
792,DDOG,Bill Hagerty,Sale,15001,Senate,"$15,001 - $50,000",12/28/21,185.7,12/21/21,166.99,1/4/22,163.44,12/29/21,176.81,12/30/21,179.99,12/31/21,179.19,1/1/22,182,1/2/22,178.75,1/3/22,178.75,1/4/22,163.44,1/3/22,476.3,-0.047872913,0.017985408,-0.004444691,0.015681679,-0.017857143,0,-0.08565035,-0.020576907
793,RNR,Bill Hagerty,Sale,250001,Senate,"$250,001 - $500,000",12/23/21,166.97,12/16/21,168.38,12/30/21,173.41,12/24/21,171.1,12/25/21,173.41,12/26/21,169.32,12/27/21,167.72,12/28/21,168.82,12/29/21,171.1,12/30/21,173.41,12/30/21,477.93,0.024734982,0.013500877,-0.023585722,-0.009449563,0.00655855,0.013505509,0.013500877,0.022336
794,RHP,Bill Hagerty,Sale,100001,Senate,"$100,001 - $250,000",12/23/21,89.37,12/16/21,80.12,12/30/21,91.9,12/24/21,90.15,12/25/21,91.9,12/26/21,90.29,12/27/21,88.66,12/28/21,89.5,12/29/21,90.15,12/30/21,91.9,12/30/21,477.93,0.008727761,0.019412091,-0.017519042,-0.018052941,0.009474397,0.00726257,0.019412091,0.022336
795,CCEP,Bill Hagerty,Sale,50001,Senate,"$50,001 - $100,000",12/29/21,55.69,12/22/21,53.35,1/5/22,56.29,12/30/21,56.35,12/31/21,55.4,1/1/22,55.4,1/2/22,55.25,1/3/22,55.91,1/4/22,56.52,1/5/22,56.29,1/4/22,479.22,0.01185132,-0.016858917,0,-0.002707581,0.011945701,0.010910392,-0.004069356,-0.018931611
796,HBAN,Gary Peters,Purchase,1001,Senate,"$1,001 - $15,000",12/7/21,15.31,11/30/21,15.15,12/14/21,14.96,12/8/21,15.53,12/9/21,15.26,12/10/21,15.55,12/11/21,15.26,12/12/21,15.5,12/13/21,15.19,12/14/21,14.96,12/13/21,470.19,0.014369693,-0.017385705,0.019003932,-0.018649518,0.015727392,-0.02,-0.01514154,0.017570681
797,IBM,Gary Peters,Purchase,1001,Senate,"$1,001 - $15,000",1/3/22,134.07,12/27/21,130.63,1/10/22,134.47,1/4/22,136.1,1/5/22,138.31,1/6/22,138.2,1/7/22,134.9,1/8/22,134.07,1/9/22,123.76,1/10/22,134.47,1/7/22,467.95,0.015141344,0.01623806,-0.000795315,-0.023878437,-0.006152706,-0.076900127,0.086538462,-0.009888726
798,CEM,Thomas R. Carper,Sale,1001,Senate,"$1,001 - $15,000",12/23/21,25.81,12/16/21,25.86,12/30/21,26.5,12/24/21,28,12/25/21,28.71,12/26/21,28.45,12/27/21,26.06,12/28/21,26.78,12/29/21,26.65,12/30/21,26.5,12/30/21,477.93,0.084850833,0.025357143,-0.009056078,-0.08400703,0.02762855,-0.004854369,-0.005628518,0.022336
799,SBIO,Thomas R. Carper,Sale,1001,Senate,"$1,001 - $15,000",12/31/21,42.65,12/24/21,42.27,1/7/22,39.86,1/1/22,43.36,1/2/22,41.83,1/3/22,42.48,1/4/22,43.36,1/5/22,41.83,1/6/22,39.89,1/7/22,39.86,1/6/22,467.89,0.016647128,-0.035285978,0.015539087,0.020715631,-0.035285978,-0.046378197,-0.000752068,-0.021886301
800,VRM,Bill Hagerty,Sale,1001,Senate,"$1,001 - $15,000",12/16/21,11.11,12/9/21,13.5,12/23/21,10.94,12/17/21,10.51,12/18/21,10.75,12/19/21,11.01,12/20/21,11.18,12/21/21,10.59,12/22/21,11.23,12/23/21,10.94,12/22/21,462.79,-0.054005401,0.022835395,0.024186047,0.015440509,-0.052772809,0.060434372,-0.025823687,0.010897856
801,WFC,A. Mitchell Jr. McConnell,Purchase,1001,Senate,"$1,001 - $15,000",12/3/21,49.26,11/26/21,49.1,12/10/21,50.29,12/4/21,49.7,12/5/21,52.92,12/6/21,48.98,12/7/21,49.46,12/8/21,50.18,12/9/21,49.02,12/10/21,50.29,12/9/21,468.15,0.008932197,0.064788732,-0.074452003,0.009799918,0.014557218,-0.02311678,0.025907793,0.008537143
802,FB,John Hickenlooper,Sale,250001,Senate,"$250,001 - $500,000",10/27/21,314.19,10/20/21,343.45,11/3/21,327.49,10/28/21,312.99,10/29/21,320.19,10/30/21,308.13,10/31/21,321.57,11/1/21,326.04,11/2/21,331.38,11/3/21,327.49,11/2/21,460.22,-0.003819345,0.02300393,-0.037665136,0.043617953,0.01390055,0.016378358,-0.011738789,0.028108227
803,CLF,Tommy Tuberville,Purchase,100001,Senate,"$100,001 - $250,000",11/8/21,23.5,11/1/21,24.36,11/15/21,22.12,11/9/21,23.33,11/10/21,22.3,11/11/21,22.39,11/12/21,22.27,11/13/21,24.36,11/14/21,22.85,11/15/21,22.12,11/12/21,465.12,-0.007234043,-0.044149164,0.004035874,-0.005359536,0.093848226,-0.061986864,-0.031947484,-0.001490313
804,CLF,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",11/8/21,23.5,11/1/21,24.36,11/15/21,22.12,11/9/21,23.33,11/10/21,22.3,11/11/21,22.39,11/12/21,22.27,11/13/21,24.36,11/14/21,22.85,11/15/21,22.12,11/12/21,465.12,-0.007234043,-0.044149164,0.004035874,-0.005359536,0.093848226,-0.061986864,-0.031947484,-0.001490313
805,TTD,John Hickenlooper,Sale,15001,Senate,"$15,001 - $50,000",11/8/21,84.3,11/1/21,75.19,11/15/21,99.91,11/9/21,89.61,11/10/21,91.99,11/11/21,90.4,11/12/21,93.7,11/13/21,75.19,11/14/21,76.06,11/15/21,99.91,11/12/21,465.12,0.062989324,0.026559536,-0.017284487,0.036504425,-0.197545358,0.011570688,0.313568236,-0.001490313
806,CLF,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",11/8/21,23.5,11/1/21,24.36,11/15/21,22.12,11/9/21,23.33,11/10/21,22.3,11/11/21,22.39,11/12/21,22.27,11/13/21,24.36,11/14/21,22.85,11/15/21,22.12,11/12/21,465.12,-0.007234043,-0.044149164,0.004035874,-0.005359536,0.093848226,-0.061986864,-0.031947484,-0.001490313
807,F,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",11/5/21,19.71,10/29/21,16.86,11/12/21,19.38,11/6/21,20.51,11/7/21,19.88,11/8/21,19.4,11/9/21,20.51,11/10/21,19.88,11/11/21,19.64,11/12/21,19.38,11/11/21,465.21,0.040588534,-0.030716724,-0.024144869,0.057216495,-0.030716724,-0.012072435,-0.013238289,-0.004538868
808,F,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",11/5/21,19.71,10/29/21,16.86,11/12/21,19.38,11/6/21,20.51,11/7/21,19.88,11/8/21,19.4,11/9/21,20.51,11/10/21,19.88,11/11/21,19.64,11/12/21,19.38,11/11/21,465.21,0.040588534,-0.030716724,-0.024144869,0.057216495,-0.030716724,-0.012072435,-0.013238289,-0.004538868
809,SSYS,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",11/4/21,37,10/28/21,30.6,11/11/21,34.14,11/5/21,34,11/6/21,35.41,11/7/21,35.04,11/8/21,35.04,11/9/21,36.65,11/10/21,35.41,11/11/21,34.14,11/10/21,465.58,-0.081081081,0.041470588,-0.010449026,0,0.045947489,-0.033833561,-0.035865575,0.007048307
810,SCCO,Tommy Tuberville,Purchase,100001,Senate,"$100,001 - $250,000",11/2/21,60.14,10/26/21,65.5,11/9/21,60.24,11/3/21,60.1,11/4/21,59.34,11/5/21,59,11/6/21,60.52,11/7/21,60.24,11/8/21,60.52,11/9/21,60.24,11/8/21,469.7,-0.000665115,-0.012645591,-0.005729693,0.025762712,-0.00462657,0.004648074,-0.00462657,0.01084264
811,SCCO,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",11/2/21,60.14,10/26/21,65.5,11/9/21,60.24,11/3/21,60.1,11/4/21,59.34,11/5/21,59,11/6/21,60.52,11/7/21,60.24,11/8/21,60.52,11/9/21,60.24,11/8/21,469.7,-0.000665115,-0.012645591,-0.005729693,0.025762712,-0.00462657,0.004648074,-0.00462657,0.01084264
812,SCCO,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",11/2/21,60.14,10/26/21,65.5,11/9/21,60.24,11/3/21,60.1,11/4/21,59.34,11/5/21,59,11/6/21,60.52,11/7/21,60.24,11/8/21,60.52,11/9/21,60.24,11/8/21,469.7,-0.000665115,-0.012645591,-0.005729693,0.025762712,-0.00462657,0.004648074,-0.00462657,0.01084264
813,ADBE,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",11/12/21,649.01,11/5/21,676.74,11/19/21,681.26,11/13/21,645.52,11/14/21,659.44,11/15/21,658.37,11/16/21,659.14,11/17/21,671.76,11/18/21,670.62,11/19/21,681.26,11/18/21,469.24,-0.005377421,0.02156401,-0.001622589,0.001169555,0.01914616,-0.001697035,0.015865915,0.004514964
814,MSFT,John Hickenlooper,Sale,250001,Senate,"$250,001 - $500,000",11/1/21,331.36,10/25/21,309.36,11/8/21,337.3,11/2/21,330.31,11/3/21,333.9,11/4/21,332.89,11/5/21,338.51,11/6/21,338.94,11/7/21,338.18,11/8/21,337.3,11/5/21,469.28,-0.003168759,0.010868578,-0.003024858,0.016882454,0.001270273,-0.002242285,-0.002602165,0.01147078
815,PYPL,John Hickenlooper,Sale,250001,Senate,"$250,001 - $500,000",11/1/21,232.7,10/25/21,254.96,11/8/21,227.96,11/2/21,232.54,11/3/21,228.33,11/4/21,231.61,11/5/21,230,11/6/21,211.15,11/7/21,206.99,11/8/21,227.96,11/5/21,469.28,-0.000687581,-0.018104412,0.014365173,-0.006951341,-0.081956522,-0.019701634,0.101309242,0.01147078
816,GOOGL,John Hickenlooper,Sale,250001,Senate,"$250,001 - $500,000",11/1/21,2960.92,10/25/21,2751,11/8/21,2996.5,11/2/21,2891.59,11/3/21,2918.01,11/4/21,2942.49,11/5/21,2983.39,11/6/21,2960.55,11/7/21,2964.83,11/8/21,2996.5,11/5/21,469.28,-0.02341502,0.009136842,0.008389279,0.013899792,-0.007655721,0.001445677,0.010681894,0.01147078
817,NVDA,John Hickenlooper,Sale,500001,Senate,"$500,001 - $1,000,000",11/1/21,256.49,10/25/21,229.73,11/8/21,301.49,11/2/21,258.22,11/3/21,266.7,11/4/21,272.29,11/5/21,301.87,11/6/21,304.18,11/7/21,323.67,11/8/21,301.49,11/5/21,469.28,0.006744902,0.032840214,0.02095988,0.108634177,0.007652301,0.064073904,-0.068526586,0.01147078
818,AMZN,John Hickenlooper,Sale,250001,Senate,"$250,001 - $500,000",10/29/21,3300.02,10/22/21,3421,11/5/21,3477,10/30/21,3315.01,10/31/21,3309,11/1/21,3361.8,11/2/21,3315.01,11/3/21,3309,11/4/21,3370,11/5/21,3477,11/4/21,465.36,0.004542397,-0.001812966,0.015956482,-0.013918139,-0.001812966,0.018434572,0.031750742,0.029504025
819,AAPL,John Hickenlooper,Sale,250001,Senate,"$250,001 - $500,000",10/29/21,147.22,10/22/21,149.69,11/5/21,151.89,10/30/21,148.66,10/31/21,150.39,11/1/21,148.99,11/2/21,148.66,11/3/21,150.39,11/4/21,151.58,11/5/21,151.89,11/4/21,465.36,0.00978128,0.011637293,-0.00930913,-0.002214914,0.011637293,0.00791276,0.002045125,0.029504025
820,SCCO,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",11/2/21,60.14,10/26/21,65.5,11/9/21,60.24,11/3/21,60.1,11/4/21,59.34,11/5/21,59,11/6/21,60.14,11/7/21,60.1,11/8/21,60.52,11/9/21,60.24,11/8/21,469.7,-0.000665115,-0.012645591,-0.005729693,0.019322034,-0.000665115,0.006988353,-0.00462657,0.01084264
821,CLF,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",11/8/21,23.5,11/1/21,24.36,11/15/21,22.12,11/9/21,23.33,11/10/21,22.3,11/11/21,22.39,11/12/21,22.27,11/13/21,22.62,11/14/21,23.5,11/15/21,22.12,11/12/21,465.12,-0.007234043,-0.044149164,0.004035874,-0.005359536,0.01571621,0.038903625,-0.058723404,-0.001490313
822,PYPL,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",11/17/21,211.15,11/10/21,204.1,11/24/21,187,11/18/21,206.99,11/19/21,202.19,11/20/21,207.92,11/21/21,203.25,11/22/21,193.62,11/23/21,189.15,11/24/21,187,11/23/21,467.22,-0.019701634,-0.023189526,0.02833968,-0.022460562,-0.047380074,-0.023086458,-0.01136664,-0.010511727
823,PYPL,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",11/17/21,211.15,11/10/21,204.1,11/24/21,187,11/18/21,206.99,11/19/21,202.19,11/20/21,207.92,11/21/21,203.25,11/22/21,193.62,11/23/21,189.15,11/24/21,187,11/23/21,467.22,-0.019701634,-0.023189526,0.02833968,-0.022460562,-0.047380074,-0.023086458,-0.01136664,-0.010511727
824,PYPL,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",11/17/21,211.15,11/10/21,204.1,11/24/21,187,11/18/21,206.99,11/19/21,202.19,11/20/21,207.92,11/21/21,203.25,11/22/21,193.62,11/23/21,189.15,11/24/21,187,11/23/21,467.22,-0.019701634,-0.023189526,0.02833968,-0.022460562,-0.047380074,-0.023086458,-0.01136664,-0.010511727
825,AAPL,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",11/22/21,161.68,11/15/21,150.37,11/29/21,159.37,11/23/21,161.12,11/24/21,160.75,11/25/21,148.96,11/26/21,159.57,11/27/21,161.68,11/28/21,161.12,11/29/21,159.37,11/29/21,464.07,-0.003463632,-0.002296425,-0.073343701,0.071227175,0.013223037,-0.003463632,-0.01086147,-0.042812546
826,ECOM,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",11/22/21,27.16,11/15/21,27.09,11/29/21,25.5,11/23/21,25.71,11/24/21,25.39,11/25/21,27,11/26/21,25.34,11/27/21,27.16,11/28/21,25.71,11/29/21,25.5,11/29/21,464.07,-0.053387334,-0.012446519,0.063410792,-0.061481481,0.071823204,-0.053387334,-0.008168028,-0.042812546
827,OXY,Tommy Tuberville,Sale,50001,Senate,"$50,001 - $100,000",11/22/21,29.09,11/15/21,31.62,11/29/21,30.8,11/23/21,30.66,11/24/21,31.43,11/25/21,32.05,11/26/21,29.34,11/27/21,29.09,11/28/21,30.66,11/29/21,30.8,11/29/21,464.07,0.053970437,0.025114155,0.019726376,-0.084555382,-0.008520791,0.053970437,0.00456621,-0.042812546
828,OXY,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",11/22/21,29.09,11/15/21,31.62,11/29/21,30.8,11/23/21,30.66,11/24/21,31.43,11/25/21,32.05,11/26/21,29.34,11/27/21,29.09,11/28/21,30.66,11/29/21,30.8,11/29/21,464.07,0.053970437,0.025114155,0.019726376,-0.084555382,-0.008520791,0.053970437,0.00456621,-0.042812546
829,MSFT,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",11/22/21,344.62,11/15/21,337.54,11/29/21,334.94,11/23/21,337.05,11/24/21,336.28,11/25/21,331.25,11/26/21,334.35,11/27/21,344.62,11/28/21,337.05,11/29/21,334.94,11/29/21,464.07,-0.021966224,-0.002284528,-0.014957773,0.009358491,0.030716315,-0.021966224,-0.006260199,-0.042812546
830,CAG,Gary Peters,Purchase,1001,Senate,"$1,001 - $15,000",11/29/21,31.69,11/22/21,30.64,12/6/21,31.61,11/30/21,31.32,12/1/21,30.84,12/2/21,30.6,12/3/21,31.19,12/4/21,30.64,12/5/21,31.53,12/6/21,31.61,12/3/21,459.17,-0.011675607,-0.01532567,-0.007782101,0.019281046,-0.017633857,0.029046997,0.002537266,0.009976943
831,OFC,Gary Peters,Purchase,1001,Senate,"$1,001 - $15,000",11/29/21,26.27,11/22/21,27.1,12/6/21,26.98,11/30/21,25.44,12/1/21,26.09,12/2/21,25.38,12/3/21,26.4,12/4/21,27.1,12/5/21,27.35,12/6/21,26.98,12/3/21,459.17,-0.031594975,0.025550314,-0.027213492,0.040189125,0.026515152,0.009225092,-0.013528336,0.009976943
832,GLPI,Thomas R. Carper,Purchase,1001,Senate,"$1,001 - $15,000",11/26/21,45.79,11/19/21,47.12,12/3/21,46.38,11/27/21,45.5,11/28/21,45.48,11/29/21,46.07,11/30/21,45.5,12/1/21,45.48,12/2/21,44.88,12/3/21,46.38,12/2/21,450.73,-0.006333261,-0.00043956,0.012972735,-0.012372477,-0.00043956,-0.013192612,0.03342246,0.004477225
833,SBIO,Thomas R. Carper,Purchase,1001,Senate,"$1,001 - $15,000",11/30/21,42.33,11/23/21,43.66,12/7/21,41.02,12/1/21,43.16,12/2/21,41.88,12/3/21,42.85,12/4/21,42.33,12/5/21,43.16,12/6/21,40.41,12/7/21,41.02,12/6/21,456.13,0.019607843,-0.02965709,0.023161414,-0.012135356,0.019607843,-0.063716404,0.015095273,0.013311688
834,BMY,Thomas R. Carper,Purchase,1001,Senate,"$1,001 - $15,000",11/29/21,55.84,11/22/21,57.81,12/6/21,56.52,11/30/21,54.16,12/1/21,53.94,12/2/21,54.99,12/3/21,55.76,12/4/21,53.94,12/5/21,56.52,12/6/21,56.52,12/3/21,459.17,-0.03008596,-0.004062038,0.019466073,0.014002546,-0.032639885,0.047830923,0,0.009976943
835,QS,Thomas R. Carper,Sale,1001,Senate,"$1,001 - $15,000",11/26/21,31,11/19/21,33.89,12/3/21,26.71,11/27/21,29.98,11/28/21,29.34,11/29/21,31.48,11/30/21,29.98,12/1/21,29.34,12/2/21,27.3,12/3/21,26.71,12/2/21,450.73,-0.032903226,-0.021347565,0.072937969,-0.047649301,-0.021347565,-0.069529652,-0.021611722,0.004477225
836,GLPI,Thomas R. Carper,Purchase,1001,Senate,"$1,001 - $15,000",11/19/21,47.12,11/12/21,48.55,11/26/21,45.79,11/20/21,45.5,11/21/21,45.48,11/22/21,47.24,11/23/21,46.59,11/24/21,46.61,11/25/21,44.88,11/26/21,45.79,11/26/21,462.34,-0.034380306,-0.00043956,0.038698329,-0.013759526,0.000429277,-0.037116499,0.020276292,-0.01697153
837,LITE,Thomas R. Carper,Purchase,1001,Senate,"$1,001 - $15,000",11/26/21,88,11/19/21,90.23,12/3/21,85.73,11/27/21,86.5,11/28/21,88.25,11/29/21,87.68,11/30/21,86.5,12/1/21,88.25,12/2/21,85.35,12/3/21,85.73,12/2/21,450.73,-0.017045455,0.020231214,-0.006458924,-0.013458029,0.020231214,-0.03286119,0.004452255,0.004477225
838,DDOG,Bill Hagerty,Sale,1000001,Senate,"$1,000,001 - $5,000,000",11/8/21,186.29,11/1/21,167.46,11/15/21,194.59,11/9/21,195.6,11/10/21,194,11/11/21,191.05,11/12/21,190.79,11/13/21,182.85,11/14/21,159.6,11/15/21,194.59,11/12/21,465.12,0.049975844,-0.008179959,-0.015206186,-0.0013609,-0.041616437,-0.127153404,0.219235589,-0.001490313
